,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
0,1820,1-Apr-22,2,5300,3,3,869036,1,17.3974478,1,Kokapet,78.3326142,GEM VIVENDAS,15-Nov-20,9646000,Gem Nakshathra,Gandipet,2.51,2.555555556,3.744444444
1,1339.890272,1-Dec-23,,5789,,2,1044842,0,17.403598,,Manikonda,78.38975,HOUSZ BUILDTECH LLP,15-Nov-20,7758600,Ambience Courtyard,Manikonda,4.75,1.444444444,3.855555556
2,1910,1-Sep-22,,4700,,3,1044923,0,17.512305,,Yapral,78.532584,GK Developers,11-Nov-20,8977000,GK S Zenith,Yapral,2.73,1.666666667,3.522222222
3,1220,1-Sep-22,,4700,,2,1044923,0,17.512305,,Yapral,78.532584,GK Developers,11-Nov-20,5734000,GK S Zenith,Yapral,2.73,1.666666667,3.522222222
4,2063,1-Dec-22,,5199,,3,1042876,0,17.3828053,,Narsingi,78.3437872,Hallmark Projects,29-Oct-20,10725537,Hallmark Sunnyside,Gandipet,2.51,2.555555556,3.744444444
5,2451,1-Jun-23,,5800,3,3,1037309,0,17.481341,,Kondapur,78.344801,GHR Infra,2-Nov-20,14215800,GHR Titania,Miyapur,4.41,1.555555556,3.7
6,3000,1-Dec-22,,6799,4,4,7472,0,17.467768,,Hi-Tech City,78.408147,Cyber Homes,29-Oct-20,20397000,Rainbow Vistas at Rock Garden,Moosapet,4.07,1.666666667,3.966666667
7,2010,1-Jun-22,1,6100,3,3,765566,1,17.40458,1,Manikonda,78.373385,VAZHRAA NIRMAAN PRIVATE LIMITED,30-Oct-20,12261000,Vazhraa Vihhari,Manikonda,4.75,1.444444444,3.855555556
8,1435,1-Jun-22,1,6100,2,2,765566,1,17.40458,1,Manikonda,78.373385,VAZHRAA NIRMAAN PRIVATE LIMITED,30-Oct-20,8753500,Vazhraa Vihhari,Manikonda,4.75,1.444444444,3.855555556
9,2500,1-Dec-22,,6799,3,3,7472,0,17.467768,,Hi-Tech City,78.408147,Cyber Homes,29-Oct-20,16997500,Rainbow Vistas at Rock Garden,Moosapet,4.07,1.666666667,3.966666667
10,1250,1-Dec-22,,5199,,2,1042876,0,17.3828053,,Narsingi,78.3437872,Hallmark Projects,29-Oct-20,6498750,Hallmark Sunnyside,Gandipet,2.51,2.555555556,3.744444444
11,1820,1-Jun-22,1,5100,3,3,774848,1,17.51485,1,Nizampet,78.385716,VAZHRAA NIRMAAN PRIVATE LIMITED,12-Nov-20,9282000,Vazhraa Prathik,Nizampet,4.99,1.555555556,4.1
12,1306,1-Mar-23,,3499,,2,1045317,0,17.489243,,Kollur,78.234072,Hallmark Projects,29-Oct-20,4569694,Hallmark Vesta,Lingampally,4.41,1.555555556,3.7
13,1284,1-Jun-23,,5800,2,2,1037309,0,17.481341,,Kondapur,78.344801,GHR Infra,2-Nov-20,7447200,GHR Titania,Miyapur,4.41,1.555555556,3.7
14,1706,1-Mar-23,,3499,,3,1045317,0,17.489243,,Kollur,78.234072,Hallmark Projects,29-Oct-20,5969294,Hallmark Vesta,Lingampally,4.41,1.555555556,3.7
15,1915,1-Mar-23,1,4500,3,3,1036833,1,17.337923,1,Kismathpur,78.381728,ELITE Constructions,15-Nov-20,8617500,Meenazi Elite,Langer Houz,3.75,1.444444444,3.688888889
16,1350,1-Jun-22,1,5100,2,2,774848,1,17.51485,1,Nizampet,78.385716,VAZHRAA NIRMAAN PRIVATE LIMITED,29-Oct-20,6885000,Vazhraa Prathik,Nizampet,4.99,1.555555556,4.1
17,2435,1-Aug-21,,4500,3,3,27392,1,17.453725,1,Tellapur,78.290418,Ananda Homes,13-Nov-20,10957500,Aryamitra The Ozone Heights,Lingampally,4.41,1.555555556,3.7
18,1310,1-Mar-23,1,4500,2,2,1036833,1,17.337923,1,Kismathpur,78.381728,ELITE Constructions,15-Nov-20,5895000,Meenazi Elite,Langer Houz,3.75,1.444444444,3.688888889
19,1654,1-Feb-25,,5550,3,3,1010322,0,17.494875,,Chandanagar,78.32666,SHARVANI Ventures and Avenues Pvt. Ltd,29-Oct-20,9179700,Sharvani Sree Hemadurga Paradise,Chanda Nagar,4.63,1.555555556,3.911111111
20,1377,1-Feb-25,,5550,2,2,1010322,0,17.494875,,Chandanagar,78.32666,SHARVANI Ventures and Avenues Pvt. Ltd,29-Oct-20,7642350,Sharvani Sree Hemadurga Paradise,Chanda Nagar,4.63,1.555555556,3.911111111
21,2340,1-Dec-21,3,6699,5,3,465229,1,17.465823,1,Hi-Tech City,78.407845,Cyber Homes,29-Oct-20,15675660,Cybercity Marina Skies,Moosapet,4.07,1.666666667,3.966666667
22,1250,1-Dec-21,1,6699,2,2,465229,1,17.465823,1,Hi-Tech City,78.407845,Cyber Homes,29-Oct-20,8373750,Cybercity Marina Skies,Moosapet,4.07,1.666666667,3.966666667
23,1435,0,1,4900,2,2,475628,1,17.526432,1,Nizampet,78.379597,Sri Maruthi Builders & Developers,13-Nov-20,7031500,Maruthi Elite,Nizampet,4.55,1.666666667,3.911111111
24,1795,0,1,4900,3,3,475628,1,17.526432,1,Nizampet,78.379597,Sri Maruthi Builders & Developers,13-Nov-20,8795500,Maruthi Elite,Nizampet,4.55,1.666666667,3.911111111
25,2020,1-Jun-21,1,5000,3,3,133525,1,17.39378,1,Manikonda,78.364544,Ananda Homes,9-Nov-20,10100000,Ananda Urbansdale,,,,
26,2189,1-Dec-23,,4800,,3,105859,0,17.467777,,Tellapur,78.307661,Madhu Infrastructure Private Limited,12-Nov-20,10507200,Madhu Park Ville,Lingampally,4.41,1.555555556,3.7
27,1630,1-Mar-21,,5200,3,3,890691,0,17.388869,,Manikonda,78.37102,Anuhar Homes,10-Nov-20,8476000,Anuhar Art Of Living,Manikonda,4.75,1.444444444,3.855555556
28,2223,1-Dec-22,,4300,3,3,1049366,1,17.544516,1,Bachupally,78.373527,Risinia Builders,24-Oct-20,9558900,Risinia Skyon,Miyapur,4.68,1.777777778,4.022222222
29,1509,1-Dec-23,,4800,,2,105859,0,17.467777,,Tellapur,78.307661,Madhu Infrastructure Private Limited,24-Oct-20,7243200,Madhu Park Ville,Lingampally,4.41,1.555555556,3.7
30,2435,1-Jul-25,,7762,3,3,1010285,0,17.407369,,Shaikpet,78.388221,SRI ADITYA HOMES PRIVATE LIMITED,21-Oct-20,19029525,Aditya Athena,Manikonda,4.75,1.444444444,3.855555556
31,1500,1-Jul-23,,3599,3,3,1048001,1,17.562656,1,Bahadurpally,78.419092,Praneeth Developers,12-Nov-20,5398500,Praneeth Pranav Flora,Suraram,2.95,1.555555556,3.877777778
32,1352,1-Jul-23,,3599,2,2,1048001,1,17.562656,1,Bahadurpally,78.419092,Praneeth Developers,15-Nov-20,4865848,Praneeth Pranav Flora,Suraram,2.95,1.555555556,3.877777778
33,1356,1-May-22,,4597,2,2,1009988,0,17.547081,,Bachupally,78.374564,Praneeth Developers,24-Oct-20,6236244,Praneeth Pranav Townsquare,Miyapur,4.68,1.777777778,4.022222222
34,1655,1-May-22,,4599,3,3,1009988,0,17.547081,,Bachupally,78.374564,Praneeth Developers,15-Nov-20,7611345,Praneeth Pranav Townsquare,Miyapur,4.68,1.777777778,4.022222222
35,2810,1-Sep-22,3,5299,3,3,793015,1,17.395401,1,Manikonda,78.36864,Anuhar Homes,10-Nov-20,14890190,Anuhar Rami Reddy Towers,Manikonda,4.75,1.444444444,3.855555556
36,1905,1-Aug-25,,5400,,3,1047779,0,17.498209,,Chandanagar,78.316214,Infocity Builders,9-Nov-20,10287000,Infocity Eyrie,Lingampally,4.63,1.555555556,3.911111111
37,1450,1-Aug-25,,5400,,2,1047779,0,17.498209,,Chandanagar,78.316214,Infocity Builders,9-Nov-20,7830000,Infocity Eyrie,Lingampally,4.63,1.555555556,3.911111111
38,1435,1-Dec-22,1,6290,2,2,124081,1,17.382212,1,Gachibowli,78.360496,"Accurate Developers Pvt. Ltd.,",3-Sep-20,9026150,Accurate Wind Chimes,Gandipet,2.51,2.555555556,3.744444444
39,3152,0,2,6000,5,4,5950,1,17.513779,2,Miyapur,78.366256,N V Rattaiah and Co,19-Oct-20,18912000,NV DSG Dhivya Shree Shakthi,Miyapur,4.68,1.777777778,4.022222222
40,1956,0,1,6000,3,3,5950,1,17.513779,1,Miyapur,78.366256,N V Rattaiah and Co,19-Oct-20,11736000,NV DSG Dhivya Shree Shakthi,Miyapur,4.68,1.777777778,4.022222222
41,2030,1-Dec-23,,5500,3,3,510801,1,17.465647,1,Tellapur,78.281099,Tripura Constructions,15-Nov-20,11165000,Tripuras Green Alpha,Lingampally,4.41,1.555555556,3.7
42,1525,1-Dec-20,,5500,,3,1029828,0,17.478543,,Kondapur,78.339645,Canny Life Spaces Pvt Ltd,2-Nov-20,8387500,Canny IRIS,Lingampally,4.41,1.555555556,3.7
43,1265,1-Dec-23,,5500,2,2,510801,1,17.465647,1,Tellapur,78.281099,Tripura Constructions,15-Nov-20,6957500,Tripuras Green Alpha,Lingampally,4.41,1.555555556,3.7
44,1447,1-Sep-22,1,5299,2,2,793015,1,17.395401,1,Manikonda,78.36864,Anuhar Homes,10-Nov-20,7667653,Anuhar Rami Reddy Towers,Manikonda,4.75,1.444444444,3.855555556
45,1610,1-May-25,,5200,,3,1047777,0,17.492442,,Miyapur,78.359852,Infocity Builders,5-Oct-20,8372000,Infocity Emerald,Miyapur,4.63,1.666666667,3.922222222
46,1520,1-May-25,,5200,,2,1047777,0,17.492442,,Miyapur,78.359852,Infocity Builders,5-Oct-20,7904000,Infocity Emerald,Miyapur,4.63,1.666666667,3.922222222
47,2049,1-Sep-26,,6474,4,3,1049986,0,17.396947,,Kokapet,78.340246,Prestige Group,10-Nov-20,13267275,Prestige Tranquil,Gandipet,2.51,2.555555556,3.744444444
48,1566,0,,3947,2,3,1001643,1,17.577711,1,Kompally,78.472757,Modi Builders,21-Oct-20,6181000,Sterling Heights,Kompally,4.39,1.777777778,3.933333333
49,1589,1-Apr-22,1,4500,3,3,1036780,1,17.502027,,Alwal,78.499154,Nestcon Shelters Private limited,26-Sep-20,7150500,Nestcon Chintala Residency,Alwal,3.89,1.777777778,3.833333333
50,1720,1-Dec-22,,5790,3,3,124081,0,17.382212,,Gachibowli,78.360496,"Accurate Developers Pvt. Ltd.,",3-Sep-20,9958800,Accurate Wind Chimes,Gandipet,2.51,2.555555556,3.744444444
51,1226,1-Apr-22,2,4500,2,2,1036780,1,17.502027,,Alwal,78.499154,Nestcon Shelters Private limited,26-Sep-20,5517000,Nestcon Chintala Residency,Alwal,3.89,1.777777778,3.833333333
52,1805,1-Dec-23,,5600,3,3,1042951,0,17.512402,,Nizampet,78.383902,Gokul Constructions,30-Sep-20,10108000,Gokul Bhuvanam,Nizampet,4.55,1.666666667,3.911111111
53,1435,1-Dec-23,,5600,2,2,1042951,0,17.512402,,Nizampet,78.383902,Gokul Constructions,30-Sep-20,8036000,Gokul Bhuvanam,Nizampet,4.55,1.666666667,3.911111111
54,1593,1-Oct-25,,3999,,3,1048867,0,17.435139,,Habsiguda,78.570307,ENGINEERS ASSOCIATES PVT LTD,16-Oct-20,6370407,EAPL Sri Tirumala Millennium Phase II,Mallapur,3.35,1.222222222,3.866666667
55,2250,1-Feb-25,,6000,3,3,1036773,1,17.414605,1,Hafeezpet,78.438266,VASAVI REALTORS LLP,13-Nov-20,13500000,Vasavi Lake City,Banjara Hills,4.89,2.666666667,4.3
56,1476,1-Jan-26,,3974,,3,1048867,0,17.435139,,Habsiguda,78.570307,ENGINEERS ASSOCIATES PVT LTD,16-Oct-20,5866533,EAPL Sri Tirumala Millennium Phase II,Mallapur,3.35,1.222222222,3.866666667
57,1495,1-Feb-25,,6000,2,2,1036773,1,17.414605,1,Hafeezpet,78.438266,VASAVI REALTORS LLP,15-Nov-20,8970000,Vasavi Lake City,Banjara Hills,4.89,2.666666667,4.3
58,1155,1-Dec-20,,3376,,2,1046047,0,17.632668,,Medchal,78.482972,KVSS CONSTRUCCTIONS & DEVELOPERS PVT LTD,28-Oct-20,3900000,KVSS Srinivasa Nilayam,Medchal Road,4.56,1.888888889,4.011111111
59,1575,1-Jun-21,,5194,3,3,1018641,1,17.508454,1,Kompally,78.473906,ESSEN INFRA,13-Aug-20,8180550,Essen Marvella,Medchal Road,4.39,1.777777778,3.933333333
60,1270,1-Mar-25,1,6099,2,2,433177,1,17.461201,1,Nallagandla,78.306279,Ramky Estates & Farms Ltd,11-Sep-20,7745730,Ramky One Galaxia,Lingampally,4.41,1.555555556,3.7
61,1511,1-Aug-22,,4486,,2,1044890,0,17.351005,,Bandlaguda,78.393452,GKRS PROPERTIES LLP,22-Oct-20,6778503,GKRS Bliss I,Langer Houz,3.75,1.444444444,3.688888889
62,1057,1-Aug-22,,4596,,1,1044890,0,17.351005,,Bandlaguda,78.393452,GKRS PROPERTIES LLP,22-Oct-20,4839629,GKRS Bliss I,Langer Houz,3.75,1.444444444,3.688888889
63,1860,1-Mar-25,1,6099,3,3,433177,1,17.461201,1,Nallagandla,78.306279,RAMKIONEGALAXIA- LAND OWNER SHARE,16-Oct-20,11344140,Ramky One Galaxia,Lingampally,4.41,1.555555556,3.7
64,1860,1-Mar-25,1,6099,3,3,433177,1,17.461201,1,Nallagandla,78.306279,Ramky Estates & Farms Ltd,11-Sep-20,11344140,Ramky One Galaxia,Lingampally,4.41,1.555555556,3.7
65,1600,1-Dec-20,,4200,3,3,1006955,1,17.48689,1,Kapra,78.57246,INDIGO Constructions,13-Aug-20,6720000,Indigo Pride,A S Rao Nagar,4.61,1.888888889,4.055555556
66,1500,1-Jul-21,,6266,3,3,1049873,0,17.4605,,Kondapur,78.350169,Srita Constructions,2-Nov-20,9400000,Srita Splendor,Kondapur,4.98,2.444444444,4.244444444
67,1270,1-Mar-25,1,6099,2,2,433177,1,17.461201,1,Nallagandla,78.306279,RAMKIONEGALAXIA- LAND OWNER SHARE,16-Oct-20,7745730,Ramky One Galaxia,Lingampally,4.41,1.555555556,3.7
68,1320,1-Jun-21,,5194,2,2,1018641,1,17.508454,1,Kompally,78.473906,ESSEN INFRA,12-Nov-20,6856080,Essen Marvella,Medchal Road,4.39,1.777777778,3.933333333
69,1175,1-Jul-21,,6297,2,2,1049873,0,17.4605,,Kondapur,78.350169,Srita Constructions,2-Nov-20,7400000,Srita Splendor,Kondapur,4.98,2.444444444,4.244444444
70,1400,1-Mar-23,,0,2,2,1036983,0,17.568049,,Kompally,78.47042,APARNA CONSTRUCTIONS AND ESTATES PVT LTD,12-Oct-20,0,Aparna Kanopy Marigold,Kompally,4.39,1.777777778,3.933333333
71,1388,1-Dec-22,,4300,2,2,1049366,1,17.544516,1,Bachupally,78.373527,Risinia Builders,24-Oct-20,5968400,Risinia Skyon,Miyapur,4.68,1.777777778,4.022222222
72,1435,1-Oct-23,3,7000,3,3,42110,1,17.448264,1,Gachibowli,78.36712,PBSR Developers Private Limited,15-Nov-20,10045000,Patel Smondo,Gachibowli,5,2.666666667,4.3
73,1510,0,1,4250,3,3,8004,1,17.539718,1,Bolarum,78.513779,ARK BUILDERS,6-Nov-20,6417500,Ark Homes,Kompally,4.39,1.777777778,3.933333333
74,1140,0,1,4250,2,2,8004,1,17.539718,1,Bolarum,78.513779,ARK BUILDERS,13-Nov-20,4845000,Ark Homes,Kompally,4.39,1.777777778,3.933333333
75,1298,1-Mar-21,,5200,2,2,890691,0,17.388869,,Manikonda,78.37102,Anuhar Homes,10-Nov-20,6749600,Anuhar Art Of Living,Manikonda,4.75,1.444444444,3.855555556
76,1692,1-Dec-22,,4300,,3,1048522,0,17.553832,,Bachupally,78.386806,Sri Karthikeya Constructions,2-Nov-20,7275600,Karthikeya Bliss,Kukatpally,4.99,1.555555556,4.1
77,1730,1-Aug-22,,4547,,3,1044890,0,17.351005,,Bandlaguda,78.393452,GKRS PROPERTIES LLP,22-Oct-20,7866964,GKRS Bliss I,Langer Houz,3.75,1.444444444,3.688888889
78,7674,1-Feb-22,,10500,7,5,3576,1,17.462116,1,Gachibowli,78.284902,Aliens Developers Pvt Ltd,7-Nov-20,80577000,Aliens Space Station,Lingampally,4.41,1.555555556,3.7
79,2780,1-Mar-22,,0,4,4,762065,0,17.466409,,Nallagandla,78.311677,APARNA CONSTRUCTIONS AND ESTATES PVT LTD,12-Nov-20,0,Aparna Sarovar Zenith,Lingampally,4.41,1.555555556,3.7
80,1860,0,1,6749,3,3,433177,1,17.461201,1,Nallagandla,78.306279,Ramky Estates & Farms Ltd,11-Sep-20,12553140,Ramky One Galaxia,Lingampally,4.41,1.555555556,3.7
81,1980,1-Mar-23,,0,3,3,1036983,1,17.568049,1,Kompally,78.47042,APARNA CONSTRUCTIONS AND ESTATES PVT LTD,12-Oct-20,0,Aparna Kanopy Marigold,Kompally,4.39,1.777777778,3.933333333
82,2030,1-Jun-23,,5699,3,3,1033135,0,17.502301,,Hyder Nagar,78.385791,Vertex Homes Pvt Ltd,28-Oct-20,11568970,Vertex Pristine,Nizampet,4.55,1.666666667,3.911111111
83,1300,1-Jun-23,,5699,2,2,1033135,0,17.502301,,Hyder Nagar,78.385791,Vertex Homes Pvt Ltd,28-Oct-20,7408700,Vertex Pristine,Nizampet,4.55,1.666666667,3.911111111
84,1965,1-Sep-23,,5968,,3,1020202,0,17.45227,,Gachibowli,78.299843,Honer Developers Pvt. Ltd.,28-Oct-20,11724785,Honer Aquantis,Lingampally,4.41,1.555555556,3.7
85,1365,1-Sep-23,,5974,,2,1020202,0,17.45227,,Gachibowli,78.299843,Honer Developers Pvt. Ltd.,28-Oct-20,8155385,Honer Aquantis,Lingampally,4.41,1.555555556,3.7
86,1246,1-Dec-20,,4200,2,2,1006955,1,17.48689,1,Kapra,78.57246,INDIGO Constructions,13-Aug-20,5233200,Indigo Pride,A S Rao Nagar,4.61,1.888888889,4.055555556
87,5036,1-Feb-22,,6500,5,4,3576,1,17.462116,1,Gachibowli,78.284902,Aliens Developers Pvt Ltd,7-Nov-20,32734000,Aliens Space Station,Lingampally,4.41,1.555555556,3.7
88,2710,1-Mar-23,,7968,3,3,1007928,0,17.466742,,Kondapur,78.337059,Sumadhura Infracon Pvt. Ltd.,29-Oct-20,21461040,Sumadhura Horizon,Kondapur,4.98,2.444444444,4.244444444
89,1210,1-Dec-22,1,5000,2,2,1031760,1,17.520806,,Bachupally,78.356635,Smart Properties,13-Nov-20,6050000,Fortune Mayura,Miyapur,4.68,1.777777778,4.022222222
90,2208,1-Feb-22,,5800,3,3,3576,0,17.462116,,Gachibowli,78.284902,Aliens Developers Pvt Ltd,7-Nov-20,12806400,Aliens Space Station,Lingampally,4.41,1.555555556,3.7
91,1625,1-Nov-25,,5399,3,3,1031863,1,17.492658,1,Kukatpally,78.408244,Nayan Constructions,5-Oct-20,8773375,Nayans Nature Springs,Kukatpally,4.99,1.555555556,4.1
92,1250,1-Nov-24,,4900,,2,514179,0,17.543981,,Kompally,78.481355,Prop Buy n Sell,16-Oct-20,6125000,Vision Cascade Greens,Kompally,4.39,1.777777778,3.933333333
93,2106,1-Aug-21,,5099,,3,1036731,0,17.396323,,Uppal,78.563811,Mahalaxmi Constructions,4-Nov-20,10738494,Mahalaxmis Sri Nilayam,Uppal,4.17,1.666666667,3.877777778
94,2035,1-Nov-24,,4900,,3,514179,0,17.543981,,Kompally,78.481355,Prop Buy n Sell,16-Oct-20,9971500,Vision Cascade Greens,Kompally,4.39,1.777777778,3.933333333
95,2640,0,1,6000,3,3,765819,1,17.481123,1,Trimulgherry,78.49283,Relcon Projects,4-Nov-20,15840000,Relcon Marvel Apartments,Trimulgherry,4.12,1.777777778,4.022222222
96,1260,1-Dec-22,,4300,,2,1048522,0,17.553832,,Bachupally,78.386806,Sri Karthikeya Constructions,2-Nov-20,5418000,Karthikeya Bliss,Kukatpally,4.99,1.555555556,4.1
97,927,1-Nov-22,1,0,2,2,1023262,1,17.51162,1,Aminpur,78.333666,SRINANDHAN PROJECTS,24-Oct-20,0,Sahiti Sarvani Elite,Chanda Nagar,4.63,1.555555556,3.911111111
98,1260,1-Nov-22,1,0,3,3,1023262,1,17.51162,1,Aminpur,78.333666,SRINANDHAN PROJECTS,24-Oct-20,0,Sahiti Sarvani Elite,Chanda Nagar,4.63,1.555555556,3.911111111
99,1490,1-Dec-20,,5600,,3,1047776,0,17.465978,,Nallagandla,78.305883,Nestcon Shelters Private limited,16-Oct-20,8344000,Nestcon Zion,Lingampally,4.41,1.555555556,3.7
100,2070,1-Mar-23,,0,3,3,1047694,0,17.478221,,Nallagandla,78.312255,APARNA CONSTRUCTIONS AND ESTATES PVT LTD,14-Oct-20,0,Aparna Cyberscape,Lingampally,4.41,1.555555556,3.7
101,2090,1-Dec-23,1,0,3,3,1048553,1,16.553272,1,Kompally,80.5844,ITIHAS INFRA,9-Oct-20,0,Sahiti Sishta Abode,Gollapudi,2.56,1.555555556,3.711111111
102,1530,0,,5900,,3,1042599,0,17.47294,,Kondapur,78.350797,S S Constructions,15-Nov-20,9027000,Satya Sekhar Nirvana Platina,Kondapur,4.98,2.444444444,4.244444444
103,2200,1-Dec-22,,0,,3,1047122,0,17.505361,,Dr A.S Rao Nagar,78.556453,Om Sree Builders & Developers,25-Sep-20,0,Om Sree Brilliance,Yapral,2.73,1.666666667,3.522222222
104,1200,1-Dec-22,,2100,2,2,1050012,0,17.439303,,Kollur,78.243147,Square,5-Nov-20,2520000,Square,Gandipet,2.51,2.555555556,3.744444444
105,1878,1-Mar-21,,5000,,3,808336,0,17.408438,,Tolichowki,78.408878,RELIANCE BUILDERS,23-Sep-20,9390000,Reliance Jubilee,Tolichowki,4.91,2.888888889,4.288888889
106,1278,1-Dec-23,1,0,2,2,1048553,1,16.553272,1,Kompally,80.5844,ITIHAS INFRA,15-Nov-20,0,Sahiti Sishta Abode,Gollapudi,2.56,1.555555556,3.711111111
107,1400,1-Dec-22,,2100,3,3,1050012,0,17.439303,,Kollur,78.243147,Square,5-Nov-20,2940000,Square,Gandipet,2.51,2.555555556,3.744444444
108,1602,0,1,3950,3,3,761622,1,17.54261,1,Bachupally,78.360509,Rashmi Reality Builders Pvt Ltd,3-Nov-20,6327900,Rashmi Devi Homes,Miyapur,4.68,1.777777778,4.022222222
109,1260,1-Nov-22,1,0,3,3,1023262,1,17.51162,1,Aminpur,78.333666,ITIHAS INFRA,12-Nov-20,0,Sahiti Sarvani Elite,Chanda Nagar,4.63,1.555555556,3.911111111
110,927,1-Nov-22,1,0,2,2,1023262,1,17.51162,1,Aminpur,78.333666,ITIHAS INFRA,27-Oct-20,0,Sahiti Sarvani Elite,Chanda Nagar,4.63,1.555555556,3.911111111
111,1360,1-Dec-20,,3730,3,3,6136,1,17.42468,1,Pocharam,78.666781,Modi Builders,5-Oct-20,5074000,Emerald Heights Hyderabad,Narapally,4.17,1.666666667,3.877777778
112,1320,1-Dec-20,,3800,,3,1024018,0,17.50951,,Yapral,78.535374,Nirmal Shelters (P) Ltd,2-Nov-20,5016000,Nirmal Solitaire,Yapral,2.73,1.666666667,3.522222222
113,861.004361,1-Dec-24,1,0,2,2,1029634,1,17.522143,1,Bachupally,78.356303,VAINAM INFRA DEVELOPERS,29-Sep-20,0,Nebula Aavaas,Miyapur,4.68,1.777777778,4.022222222
114,2370,1-Aug-21,,4000,3,3,896184,0,17.543501,,Kompally,78.481496,Sri Gajanana Homes,25-Sep-20,9480000,Sri Gajanana Homes,Kompally,4.39,1.777777778,3.933333333
115,2184.964061,1-Jan-21,,0,,3,1009965,0,17.432823,,Annojiguda,78.66555,SHIV KRISHNA CONSTRUCTIONS,3-Sep-20,0,SKC  MAR Residency,Pocharam,0,0,0
116,2625,0,,5500,3,3,763938,1,17.384283,1,Gandipet,78.328435,EIPL INFRA PROJECTS,31-Aug-20,14437500,EIPL Apila,Gandipet,2.51,2.555555556,3.744444444
117,1125,1-Dec-20,,3800,,2,1024018,0,17.50951,,Yapral,78.535374,Nirmal Shelters (P) Ltd,13-Nov-20,4275000,Nirmal Solitaire,Yapral,2.73,1.666666667,3.522222222
118,1585,1-Mar-23,,1999,,3,806968,0,17.584789,,Shamirpet,78.591051,Parijatha Homes & Developers Pvt Ltd,22-Sep-20,3168415,Parijatha ICON,Shamirpet,1.54,2.111111111,3.577777778
119,1857,1-Jun-22,,4800,3,3,764382,0,17.340349,,Bandlaguda,78.391602,GIRIDHARI HOMES PRIVATE LIMITED,15-Oct-20,8913600,Giridhari The Art,Langer Houz,3.75,1.444444444,3.688888889
120,1827,1-Jun-21,2,4800,3,3,499987,1,17.335066,1,Appa Junction ,78.376294,GIRIDHARI HOMES PRIVATE LIMITED,15-Oct-20,8769600,Giridhari Rajakshetra,Langer Houz,3.75,1.444444444,3.688888889
121,1520,1-Jul-21,,2699,,3,1035915,0,17.584057,,Gandimaisamma,78.415807,Suresh Redhy,26-Sep-20,4102480,GreenMetros Tulasi Bhagyanagar,Suraram,2.95,1.555555556,3.877777778
122,1100,1-Jan-26,1,2900,2,2,1046250,1,17.526094,1,Patancheru,78.256628,BUSA LAKSHMI NARAYANA,19-Oct-20,3190000,Anmol Alpine Square,,,,
123,606.976321,1-Dec-24,1,0,1,1,1029634,1,17.522143,1,Bachupally,78.356303,VAINAM INFRA DEVELOPERS,29-Sep-20,0,Nebula Aavaas,Miyapur,4.68,1.777777778,4.022222222
124,1100,1-Aug-22,1,2900,2,2,1046250,1,17.526094,1,Patancheru,78.256628,Anmol Developers,26-Aug-20,3190000,Anmol Alpine Square,,,,
125,990,1-Jul-21,,2699,,2,1035915,0,17.584057,,Gandimaisamma,78.415807,Suresh Redhy,26-Sep-20,2574000,GreenMetros Tulasi Bhagyanagar,Suraram,2.95,1.555555556,3.877777778
126,1031.76,1-Nov-25,1,4152,2,3,1046804,1,17.612539,1,Dundigal,78.404707,My Dream Properties,25-Sep-20,4285896,Bhuvanteza Tulasi Bhagyanagar,Suraram,2.95,1.555555556,3.877777778
127,2055,1-Nov-23,2,5695,3,3,786618,1,17.39045,1,Narsingi,78.358518,RIDDHI INFRA ESTATE LLP,7-Oct-20,11703225,Riddhis Saphire,Gandipet,2.51,2.555555556,3.744444444
128,1995,1-Feb-24,,0,,3,874995,0,17.486942,,Nallagandla,78.314172,NIHARIKA PROJECTS,9-Sep-20,0,Niharika Landmark,Lingampally,4.41,1.555555556,3.7
129,1503,1-May-22,2,7000,2,2,393103,1,17.47699,1,Kukatpally,78.39062,KVR Properties,5-Nov-20,10521000,Incor One City,Kukatpally,4.99,1.555555556,4.1
130,1931,1-May-22,1,7000,3,3,393103,1,17.47699,1,Kukatpally,78.39062,KVR Properties,5-Nov-20,13517000,Incor One City,Kukatpally,4.99,1.555555556,4.1
131,1475,1-Nov-25,1,6299,2,2,1031095,1,17.4838748,,Kondapur,78.3078633,KVR Properties,9-Oct-20,9291025,Indis Viva City,Lingampally,4.41,1.555555556,3.7
132,990,1-Jul-21,,2600,,2,1035915,0,17.584057,,Gandimaisamma,78.415807,CRR Infra Developers,25-Aug-20,2574000,GreenMetros Tulasi Bhagyanagar,Suraram,2.95,1.555555556,3.877777778
133,1334,1-Mar-21,1,3847,2,3,190357,1,17.338049,1,Hayathnagar,78.612393,Modi Builders,2-Nov-20,5044000,Paradise Homes,Vanasthalipuram,4.36,1.555555556,3.966666667
134,2000,1-Jun-23,,2799,,3,1042344,0,17.437087,,Kollur,78.239408,Suresh Redhy,29-Sep-20,5598000,Bhuvanteza EVK Avasa,Gandipet,2.51,2.555555556,3.744444444
135,676.52,1-Nov-25,1,4153,2,2,1046804,1,17.612539,1,Dundigal,78.404707,My Dream Properties,25-Sep-20,2301800,Bhuvanteza Tulasi Bhagyanagar,Suraram,2.95,1.555555556,3.877777778
